# ---
# domain: UConstRange
# op: Umax
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [1, 1]
# - [2, 4]
# - [3, 2]
# - [4, 3]
# - [5, 2]
# - [6, 2]
# - [7, 2]
# - [8, 490]
# - [9, 2]
# - [10, 4]
# - [11, 4]
# - [12, 3]
# - [15, 1]
# - [16, 398]
# - [17, 5]
# - [18, 2]
# - [19, 2]
# - [20, 1]
# - [24, 10]
# - [31, 2]
# - [32, 4438]
# - [33, 104]
# - [34, 74]
# - [35, 70]
# - [36, 44]
# - [37, 38]
# - [38, 35]
# - [39, 6]
# - [40, 6]
# - [41, 1]
# - [42, 4]
# - [43, 1]
# - [44, 1]
# - [45, 1]
# - [48, 2]
# - [50, 2]
# - [61, 7]
# - [62, 4]
# - [64, 8124]
# - [65, 375]
# - [66, 548]
# - [67, 498]
# - [68, 282]
# - [69, 243]
# - [70, 165]
# - [71, 50]
# - [72, 71]
# - [73, 30]
# - [74, 40]
# - [75, 13]
# - [76, 10]
# - [77, 5]
# - [78, 4]
# - [79, 1]
# - [80, 2]
# - [81, 1]
# - [83, 1]
# - [84, 2]
# - [94, 2]
# - [95, 2]
# - [96, 3]
# - [102, 1]
# - [124, 1]
# - [128, 131]
# - [129, 3]
# - [130, 4]
# - [131, 7]
# - [132, 6]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
8	[13, 13]	[0, 255]	[13, 255]	64
8	[3, 3]	[0, 4]	[3, 4]	62
8	[7, 7]	[0, 8]	[7, 8]	62
8	[48, 48]	[0, 255]	[48, 255]	62
8	[1, 16]	[0, 15]	[1, 16]	58
8	[48, 48]	[0, 50]	[48, 50]	56
8	[3, 3]	[0, 252]	[3, 252]	56
8	[15, 15]	[0, 255]	[15, 255]	53
8	[0, 15]	[1, 1]	[1, 15]	50
8	[2, 2]	[0, 5]	[2, 5]	50
8	[61, 61]	[0, 62]	[61, 62]	50
8	[16, 16]	[0, 112]	[16, 112]	48
8	[4, 4]	[0, 11]	[4, 11]	48
8	[1, 1]	[0, 10]	[1, 10]	48
8	[0, 6]	[1, 1]	[1, 6]	46
8	[3, 3]	[0, 31]	[3, 31]	46
8	[28, 28]	[0, 255]	[28, 255]	44
8	[0, 255]	[0, 0]	[0, 255]	43
8	[0, 4]	[1, 1]	[1, 4]	42
8	[2, 2]	[0, 4]	[2, 4]	42
8	[5, 5]	[0, 6]	[5, 6]	40
8	[2, 2]	[0, 3]	[2, 3]	40
8	[0, 255]	[1, 8]	[1, 255]	40
8	[0, 255]	[2, 7]	[2, 255]	40
8	[0, 63]	[1, 1]	[1, 63]	39
8	[4, 4]	[0, 12]	[4, 12]	38
8	[4, 4]	[0, 6]	[4, 6]	38
8	[0, 255]	[4, 4]	[4, 255]	38
8	[0, 7]	[1, 1]	[1, 7]	38
8	[1, 1]	[0, 253]	[1, 253]	36
8	[16, 16]	[0, 23]	[16, 23]	36
8	[24, 24]	[0, 31]	[24, 31]	36
8	[0, 255]	[3, 3]	[3, 255]	36
8	[8, 8]	[1, 127]	[8, 127]	36
8	[0, 5]	[1, 1]	[1, 5]	36
8	[1, 1]	[0, 9]	[1, 9]	36
8	[1, 1]	[0, 11]	[1, 11]	36
8	[60, 60]	[0, 255]	[60, 255]	36
8	[0, 61]	[1, 1]	[1, 61]	34
8	[2, 2]	[0, 127]	[2, 127]	34
8	[0, 63]	[0, 255]	[0, 255]	34
8	[1, 1]	[0, 32]	[1, 32]	32
8	[1, 254]	[0, 255]	[1, 255]	32
8	[1, 1]	[0, 64]	[1, 64]	32
8	[12, 12]	[0, 14]	[12, 14]	32
8	[0, 4]	[0, 4]	[0, 4]	30
8	[99, 99]	[0, 100]	[99, 100]	30
8	[24, 24]	[0, 255]	[24, 255]	30
8	[1, 51]	[0, 255]	[1, 255]	29
8	[1, 1]	[0, 5]	[1, 5]	28
8	[53, 53]	[0, 255]	[53, 255]	28
8	[8, 8]	[0, 31]	[8, 31]	28
8	[8, 8]	[0, 63]	[8, 63]	28
8	[69, 69]	[0, 74]	[69, 74]	28
8	[13, 13]	[0, 19]	[13, 19]	28
8	[248, 248]	[0, 255]	[248, 255]	28
8	[23, 23]	[0, 255]	[23, 255]	28
8	[2, 2]	[0, 14]	[2, 14]	26
8	[48, 48]	[0, 58]	[48, 58]	26
8	[4, 4]	[0, 252]	[4, 252]	25
8	[96, 96]	[0, 112]	[96, 112]	24
8	[1, 1]	[0, 13]	[1, 13]	24
8	[109, 109]	[0, 119]	[109, 119]	24
8	[67, 67]	[0, 79]	[67, 79]	24
8	[42, 42]	[0, 59]	[42, 59]	24
8	[48, 48]	[0, 55]	[48, 55]	22
8	[2, 2]	[0, 15]	[2, 15]	22
8	[1, 1]	[0, 0]	[1, 1]	22
8	[97, 97]	[0, 255]	[97, 255]	22
8	[90, 90]	[0, 97]	[90, 97]	22
8	[66, 66]	[0, 80]	[66, 80]	22
8	[0, 3]	[0, 255]	[0, 255]	20
8	[2, 2]	[0, 16]	[2, 16]	20
8	[252, 252]	[0, 255]	[252, 255]	20
8	[252, 252]	[0, 254]	[252, 254]	20
8	[9, 9]	[0, 10]	[9, 10]	20
8	[0, 255]	[2, 3]	[2, 255]	20
8	[1, 1]	[0, 23]	[1, 23]	20
8	[0, 0]	[1, 1]	[1, 1]	18
8	[1, 1]	[0, 19]	[1, 19]	18
8	[95, 95]	[0, 255]	[95, 255]	18
8	[97, 97]	[95, 122]	[97, 122]	18
8	[1, 1]	[0, 22]	[1, 22]	18
8	[0, 255]	[0, 250]	[0, 255]	17
8	[97, 97]	[0, 102]	[97, 102]	16
8	[8, 8]	[0, 24]	[8, 24]	16
8	[1, 1]	[0, 223]	[1, 223]	16
8	[63, 63]	[0, 255]	[63, 255]	16
8	[2, 2]	[0, 108]	[2, 108]	16
8	[75, 75]	[0, 89]	[75, 89]	16
8	[49, 49]	[0, 53]	[49, 53]	16
8	[50, 50]	[0, 53]	[50, 53]	16
8	[0, 62]	[0, 255]	[0, 255]	16
8	[4, 4]	[0, 7]	[4, 7]	16
8	[2, 16]	[0, 255]	[2, 255]	16
8	[0, 19]	[1, 1]	[1, 19]	16
8	[0, 254]	[0, 255]	[0, 255]	15
8	[1, 1]	[0, 6]	[1, 6]	14
8	[61, 61]	[0, 255]	[61, 255]	14
8	[242, 242]	[128, 255]	[242, 255]	14
8	[0, 2]	[1, 1]	[1, 2]	14
8	[0, 10]	[1, 1]	[1, 10]	14
8	[1, 1]	[0, 48]	[1, 48]	14
8	[0, 63]	[0, 63]	[0, 63]	14
8	[0, 2]	[0, 255]	[0, 255]	13
8	[0, 255]	[0, 7]	[0, 255]	13
8	[0, 2]	[0, 3]	[0, 3]	13
8	[16, 16]	[0, 19]	[16, 19]	12
8	[16, 16]	[0, 33]	[16, 33]	12
8	[32, 32]	[0, 126]	[32, 126]	12
8	[169, 169]	[0, 255]	[169, 255]	12
8	[20, 20]	[0, 255]	[20, 255]	12
8	[2, 33]	[0, 255]	[2, 255]	12
8	[51, 51]	[0, 54]	[51, 54]	12
8	[6, 6]	[0, 127]	[6, 127]	12
8	[12, 12]	[0, 19]	[12, 19]	12
8	[1, 1]	[0, 30]	[1, 30]	12
8	[100, 100]	[0, 102]	[100, 102]	12
8	[126, 126]	[0, 127]	[126, 127]	12
8	[2, 2]	[0, 63]	[2, 63]	12
8	[0, 11]	[0, 11]	[0, 11]	12
8	[96, 96]	[0, 223]	[96, 223]	12
8	[251, 251]	[0, 255]	[251, 255]	12
8	[32, 32]	[0, 127]	[32, 127]	12
8	[191, 191]	[0, 255]	[191, 255]	12
8	[193, 193]	[0, 255]	[193, 255]	12
8	[32, 32]	[0, 96]	[32, 96]	12
8	[4, 4]	[1, 1]	[4, 4]	11
8	[0, 255]	[0, 3]	[0, 255]	11
8	[215, 215]	[0, 255]	[215, 255]	10
8	[0, 255]	[8, 8]	[8, 255]	10
8	[1, 8]	[1, 8]	[1, 8]	10
8	[48, 48]	[1, 57]	[48, 57]	10
8	[35, 35]	[0, 255]	[35, 255]	10
8	[0, 255]	[0, 2]	[0, 255]	10
8	[0, 255]	[97, 97]	[97, 255]	10
8	[1, 1]	[0, 46]	[1, 46]	10
8	[2, 2]	[0, 64]	[2, 64]	10
8	[0, 126]	[0, 255]	[0, 255]	10
8	[16, 16]	[0, 127]	[16, 127]	10
8	[27, 27]	[0, 254]	[27, 254]	10
8	[53, 53]	[0, 57]	[53, 57]	10
8	[6, 6]	[2, 2]	[6, 6]	10
8	[12, 12]	[0, 21]	[12, 21]	10
8	[18, 18]	[0, 31]	[18, 31]	10
8	[49, 49]	[0, 50]	[49, 50]	10
8	[1, 1]	[1, 1]	[1, 1]	9
8	[0, 10]	[0, 10]	[0, 10]	9
8	[0, 5]	[0, 5]	[0, 5]	9
8	[0, 255]	[0, 1]	[0, 255]	9
8	[0, 63]	[5, 5]	[5, 63]	9
8	[194, 194]	[0, 223]	[194, 223]	8
8	[48, 48]	[0, 49]	[48, 49]	8
8	[254, 254]	[0, 255]	[254, 255]	8
8	[240, 240]	[128, 255]	[240, 255]	8
8	[0, 0]	[1, 8]	[1, 8]	8
8	[0, 8]	[1, 8]	[1, 8]	8
8	[115, 115]	[0, 116]	[115, 116]	8
8	[47, 47]	[0, 255]	[47, 255]	8
8	[194, 194]	[0, 255]	[194, 255]	8
8	[80, 80]	[0, 255]	[80, 255]	8
8	[0, 9]	[3, 3]	[3, 9]	8
8	[0, 255]	[0, 254]	[0, 255]	8
8	[50, 50]	[0, 127]	[50, 127]	8
8	[97, 97]	[0, 112]	[97, 112]	8
8	[1, 1]	[0, 21]	[1, 21]	8
8	[6, 6]	[0, 10]	[6, 10]	8
8	[38, 38]	[0, 63]	[38, 63]	8
8	[58, 58]	[0, 63]	[58, 63]	8
8	[28, 28]	[0, 63]	[28, 63]	8
8	[2, 64]	[0, 63]	[2, 64]	8
8	[0, 11]	[0, 255]	[0, 255]	8
8	[9, 9]	[1, 10]	[9, 10]	8
8	[38, 38]	[0, 255]	[38, 255]	8
8	[1, 1]	[0, 250]	[1, 250]	8
8	[1, 1]	[0, 240]	[1, 240]	8
8	[208, 208]	[0, 255]	[208, 255]	8
8	[33, 33]	[0, 126]	[33, 126]	8
8	[70, 70]	[0, 71]	[70, 71]	8
8	[79, 79]	[0, 80]	[79, 80]	8
8	[1, 1]	[0, 251]	[1, 251]	8
8	[31, 31]	[0, 127]	[31, 127]	8
8	[8, 16]	[0, 255]	[8, 255]	8
8	[1, 1]	[0, 230]	[1, 230]	8
8	[232, 232]	[0, 233]	[232, 233]	8
8	[0, 255]	[1, 255]	[1, 255]	7
8	[0, 1]	[1, 1]	[1, 1]	7
8	[0, 9]	[0, 9]	[0, 9]	7
8	[4, 4]	[0, 254]	[4, 254]	7
8	[1, 1]	[0, 20]	[1, 20]	7
8	[0, 3]	[0, 3]	[0, 3]	7
8	[10, 10]	[0, 12]	[10, 12]	6
8	[32, 32]	[16, 63]	[32, 63]	6
8	[73, 73]	[0, 74]	[73, 74]	6
8	[55, 55]	[0, 255]	[55, 255]	6
8	[135, 135]	[0, 136]	[135, 136]	6
8	[1, 1]	[0, 39]	[1, 39]	6
8	[30, 30]	[0, 255]	[30, 255]	6
8	[96, 96]	[0, 255]	[96, 255]	6
8	[48, 48]	[0, 51]	[48, 51]	6
8	[8, 8]	[0, 127]	[8, 127]	6
8	[0, 14]	[0, 15]	[0, 15]	6
8	[15, 15]	[1, 16]	[15, 16]	6
8	[7, 7]	[0, 17]	[7, 17]	6
8	[63, 63]	[0, 64]	[63, 64]	6
8	[3, 3]	[0, 53]	[3, 53]	6
8	[0, 53]	[0, 53]	[0, 53]	6
8	[121, 121]	[0, 255]	[121, 255]	6
8	[0, 16]	[5, 5]	[5, 16]	6
8	[1, 255]	[1, 255]	[1, 255]	6
8	[0, 255]	[65, 65]	[65, 255]	6
8	[65, 65]	[0, 66]	[65, 66]	6
8	[130, 130]	[0, 131]	[130, 131]	6
8	[62, 62]	[0, 253]	[62, 253]	6
8	[116, 116]	[0, 118]	[116, 118]	6
8	[64, 64]	[0, 80]	[64, 80]	6
8	[6, 12]	[1, 12]	[6, 12]	6
8	[1, 1]	[0, 126]	[1, 126]	6
8	[10, 10]	[0, 127]	[10, 127]	6
8	[0, 255]	[16, 255]	[16, 255]	6
8	[3, 3]	[0, 63]	[3, 63]	6
8	[1, 1]	[0, 83]	[1, 83]	6
8	[1, 1]	[0, 12]	[1, 12]	6
8	[36, 54]	[0, 63]	[36, 63]	6
8	[40, 56]	[0, 63]	[40, 63]	6
8	[1, 1]	[0, 28]	[1, 28]	6
8	[39, 39]	[0, 42]	[39, 42]	6
8	[35, 35]	[0, 38]	[35, 38]	6
8	[45, 45]	[0, 48]	[45, 48]	6
8	[49, 49]	[0, 255]	[49, 255]	6
8	[65, 65]	[0, 68]	[65, 68]	6
8	[65, 65]	[1, 68]	[65, 68]	6
8	[251, 251]	[128, 255]	[251, 255]	6
8	[1, 1]	[0, 191]	[1, 191]	6
8	[21, 21]	[0, 63]	[21, 63]	6
8	[32, 32]	[0, 63]	[32, 63]	6
8	[7, 7]	[0, 9]	[7, 9]	6
8	[16, 16]	[3, 31]	[16, 31]	6
8	[3, 3]	[0, 254]	[3, 254]	6
8	[129, 129]	[0, 130]	[129, 130]	6
8	[14, 14]	[0, 255]	[14, 255]	6
8	[17, 17]	[0, 18]	[17, 18]	6
8	[7, 7]	[0, 22]	[7, 22]	6
8	[97, 97]	[32, 122]	[97, 122]	6
8	[18, 18]	[0, 20]	[18, 20]	6
8	[25, 25]	[0, 26]	[25, 26]	6
8	[48, 48]	[0, 56]	[48, 56]	6
8	[54, 54]	[0, 56]	[54, 56]	6
8	[9, 9]	[0, 63]	[9, 63]	6
8	[0, 255]	[0, 62]	[0, 255]	6
8	[4, 4]	[0, 21]	[4, 21]	6
8	[2, 255]	[2, 2]	[2, 255]	6
8	[21, 21]	[0, 255]	[21, 255]	6
8	[192, 192]	[0, 254]	[192, 254]	6
8	[0, 255]	[22, 22]	[22, 255]	6
8	[27, 27]	[0, 28]	[27, 28]	6
8	[4, 4]	[0, 16]	[4, 16]	6
8	[7, 7]	[0, 30]	[7, 30]	6
8	[0, 15]	[0, 255]	[0, 255]	5
8	[0, 239]	[1, 1]	[1, 239]	5
8	[0, 254]	[0, 254]	[0, 254]	5
8	[0, 0]	[0, 63]	[0, 63]	5
8	[192, 192]	[0, 244]	[192, 244]	4
8	[24, 24]	[0, 32]	[24, 32]	4
8	[30, 30]	[0, 32]	[30, 32]	4
8	[0, 3]	[1, 1]	[1, 3]	4
8	[18, 34]	[0, 255]	[18, 255]	4
8	[0, 255]	[36, 36]	[36, 255]	4
8	[0, 64]	[1, 1]	[1, 64]	4
8	[0, 60]	[20, 20]	[20, 60]	4
8	[1, 1]	[0, 14]	[1, 14]	4
8	[59, 59]	[0, 61]	[59, 61]	4
8	[39, 39]	[0, 255]	[39, 255]	4
8	[0, 9]	[6, 6]	[6, 9]	4
8	[0, 10]	[0, 9]	[0, 10]	4
8	[49, 49]	[0, 55]	[49, 55]	4
8	[1, 1]	[0, 38]	[1, 38]	4
8	[46, 46]	[0, 140]	[46, 140]	4
8	[45, 45]	[0, 46]	[45, 46]	4
8	[6, 9]	[1, 9]	[6, 9]	4
8	[16, 16]	[1, 127]	[16, 127]	4
8	[57, 57]	[0, 255]	[57, 255]	4
8	[1, 255]	[16, 16]	[16, 255]	4
8	[0, 3]	[0, 0]	[0, 3]	4
8	[2, 2]	[0, 126]	[2, 126]	4
8	[97, 97]	[0, 116]	[97, 116]	4
8	[97, 97]	[0, 115]	[97, 115]	4
8	[1, 255]	[0, 7]	[1, 255]	4
8	[62, 62]	[0, 255]	[62, 255]	4
8	[0, 7]	[0, 7]	[0, 7]	4
8	[131, 131]	[0, 255]	[131, 255]	4
8	[0, 255]	[2, 255]	[2, 255]	4
8	[87, 87]	[0, 255]	[87, 255]	4
8	[42, 42]	[29, 59]	[42, 59]	4
8	[2, 2]	[0, 96]	[2, 96]	4
8	[67, 67]	[29, 79]	[67, 79]	4
8	[0, 250]	[0, 255]	[0, 255]	4
8	[5, 5]	[0, 10]	[5, 10]	4
8	[92, 92]	[0, 255]	[92, 255]	4
8	[144, 144]	[128, 255]	[144, 255]	4
8	[130, 130]	[128, 255]	[130, 255]	4
8	[50, 50]	[0, 255]	[50, 255]	4
8	[64, 64]	[0, 126]	[64, 126]	4
8	[5, 5]	[0, 8]	[5, 8]	4
8	[0, 32]	[1, 1]	[1, 32]	3
8	[2, 2]	[0, 254]	[2, 254]	3
8	[1, 255]	[32, 32]	[32, 255]	3
8	[0, 126]	[0, 0]	[0, 126]	3
8	[0, 126]	[0, 126]	[0, 126]	3
8	[0, 127]	[0, 127]	[0, 127]	3
8	[0, 8]	[2, 2]	[2, 8]	3
8	[0, 255]	[9, 9]	[9, 255]	3
8	[160, 160]	[0, 191]	[160, 191]	2
8	[225, 225]	[0, 236]	[225, 236]	2
8	[238, 238]	[0, 239]	[238, 239]	2
8	[144, 144]	[0, 191]	[144, 191]	2
8	[241, 241]	[0, 243]	[241, 243]	2
8	[10, 10]	[0, 31]	[10, 31]	2
8	[65, 65]	[0, 70]	[65, 70]	2
8	[0, 0]	[0, 15]	[0, 15]	2
8	[2, 8]	[4, 4]	[4, 8]	2
8	[2, 2]	[0, 34]	[2, 34]	2
8	[55, 55]	[0, 58]	[55, 58]	2
8	[192, 192]	[128, 253]	[192, 253]	2
8	[46, 46]	[0, 59]	[46, 59]	2
8	[139, 139]	[0, 145]	[139, 145]	2
8	[58, 58]	[0, 65]	[58, 65]	2
8	[112, 112]	[0, 255]	[112, 255]	2
8	[77, 77]	[0, 255]	[77, 255]	2
8	[6, 6]	[0, 9]	[6, 9]	2
8	[13, 13]	[0, 15]	[13, 15]	2
8	[16, 255]	[0, 255]	[16, 255]	2
8	[24, 24]	[0, 29]	[24, 29]	2
8	[0, 15]	[0, 0]	[0, 15]	2
8	[0, 7]	[4, 11]	[4, 11]	2
8	[0, 7]	[4, 127]	[4, 127]	2
8	[24, 24]	[1, 127]	[24, 127]	2
8	[9, 9]	[2, 127]	[9, 127]	2
8	[100, 100]	[0, 255]	[100, 255]	2
8	[0, 255]	[0, 53]	[0, 255]	2
8	[0, 4]	[0, 255]	[0, 255]	2
8	[25, 25]	[0, 255]	[25, 255]	2
8	[41, 41]	[0, 255]	[41, 255]	2
8	[0, 0]	[0, 0]	[0, 0]	2
8	[0, 127]	[32, 32]	[32, 127]	2
8	[16, 16]	[0, 31]	[16, 31]	2
8	[45, 45]	[0, 224]	[45, 224]	2
8	[2, 2]	[0, 8]	[2, 8]	2
8	[8, 8]	[0, 14]	[8, 14]	2
8	[55, 55]	[0, 56]	[55, 56]	2
8	[7, 7]	[0, 26]	[7, 26]	2
8	[144, 144]	[0, 155]	[144, 155]	2
8	[109, 109]	[0, 114]	[109, 114]	2
8	[4, 4]	[1, 7]	[4, 7]	2
8	[3, 3]	[0, 30]	[3, 30]	2
8	[8, 8]	[0, 15]	[8, 15]	2
8	[1, 1]	[0, 95]	[1, 95]	2
8	[1, 255]	[0, 0]	[1, 255]	2
8	[199, 199]	[0, 255]	[199, 255]	2
8	[8, 8]	[0, 64]	[8, 64]	2
8	[183, 183]	[0, 255]	[183, 255]	2
8	[0, 255]	[10, 16]	[10, 255]	2
8	[0, 255]	[0, 26]	[0, 255]	2
8	[36, 36]	[0, 127]	[36, 127]	2
8	[1, 7]	[0, 255]	[1, 255]	2
8	[0, 255]	[7, 7]	[7, 255]	2
8	[4, 128]	[8, 8]	[8, 128]	2
8	[3, 255]	[0, 255]	[3, 255]	2
8	[33, 33]	[0, 35]	[33, 35]	2
8	[7, 7]	[0, 127]	[7, 127]	2
8	[33, 33]	[0, 127]	[33, 127]	2
8	[1, 1]	[0, 99]	[1, 99]	2
8	[8, 255]	[0, 255]	[8, 255]	2
8	[124, 124]	[0, 255]	[124, 255]	2
8	[4, 4]	[1, 127]	[4, 127]	2
8	[4, 255]	[4, 255]	[4, 255]	2
8	[4, 255]	[1, 255]	[4, 255]	2
8	[3, 64]	[0, 255]	[3, 255]	2
8	[8, 8]	[0, 13]	[8, 13]	2
8	[129, 129]	[128, 132]	[129, 132]	2
8	[129, 129]	[0, 254]	[129, 254]	2
8	[2, 2]	[0, 36]	[2, 36]	2
8	[6, 6]	[0, 12]	[6, 12]	2
8	[0, 128]	[0, 255]	[0, 255]	2
8	[0, 255]	[0, 8]	[0, 255]	1
8	[31, 31]	[1, 1]	[31, 31]	1
8	[0, 3]	[2, 2]	[2, 3]	1
8	[8, 32]	[1, 1]	[8, 32]	1
8	[2, 2]	[4, 4]	[4, 4]	1
8	[46, 46]	[0, 65]	[46, 65]	1
8	[3, 3]	[0, 9]	[3, 9]	1
8	[0, 9]	[0, 10]	[0, 10]	1
8	[0, 5]	[0, 255]	[0, 255]	1
8	[0, 6]	[0, 255]	[0, 255]	1
8	[0, 7]	[0, 255]	[0, 255]	1
8	[0, 12]	[1, 1]	[1, 12]	1
8	[0, 255]	[1, 51]	[1, 255]	1
8	[1, 65]	[0, 255]	[1, 255]	1
8	[0, 120]	[1, 1]	[1, 120]	1
8	[8, 8]	[0, 254]	[8, 254]	1
8	[0, 255]	[80, 80]	[80, 255]	1
8	[1, 1]	[0, 1]	[1, 1]	1
8	[0, 1]	[0, 255]	[0, 255]	1
8	[0, 8]	[3, 3]	[3, 8]	1
8	[0, 255]	[1, 7]	[1, 255]	1
8	[0, 254]	[7, 7]	[7, 254]	1
8	[0, 60]	[0, 255]	[0, 255]	1
8	[0, 255]	[15, 15]	[15, 255]	1
8	[0, 255]	[17, 17]	[17, 255]	1
8	[0, 31]	[0, 255]	[0, 255]	1
8	[3, 3]	[3, 3]	[3, 3]	1
8	[4, 64]	[8, 8]	[8, 64]	1
8	[4, 4]	[3, 255]	[4, 255]	1
8	[4, 255]	[3, 255]	[4, 255]	1
8	[0, 255]	[3, 255]	[3, 255]	1
8	[0, 255]	[64, 64]	[64, 255]	1
8	[0, 62]	[0, 0]	[0, 62]	1
8	[0, 62]	[0, 62]	[0, 62]	1
8	[0, 255]	[0, 31]	[0, 255]	1
